SlotPitchRatio,tau_so,tau_g,Harmonic_order,coupling_coefficient
0.913793103448,0.136842105263,0.01,7,-0.0070897812699625
0.913793103448,0.136842105263,0.01,11,0.000348818128724305
0.913793103448,0.136842105263,0.0125,13,0.000373600959729891
0.913793103448,0.136842105263,0.01,1,0.212791143636868
0.913793103448,0.136842105263,0.01,9,0.000978746157821437
0.913793103448,0.136842105263,0.0125,7,-0.00703881498836274
0.913793103448,0.136842105263,0.0175,9,0.000912102216063317
0.913793103448,0.136842105263,0.0175,13,0.000406223672099283
0.913793103448,0.136842105263,0.0175,11,0.000317232930044679
0.913793103448,0.136842105263,0.0125,1,0.212753383493412
0.913793103448,0.136842105263,0.0125,5,0.0221512095709308
0.913793103448,0.136842105263,0.0125,3,-0.0577227493304043
0.913793103448,0.136842105263,0.02,11,0.000287337569151002
0.913793103448,0.136842105263,0.0125,11,0.000337511230842463
0.913793103448,0.136842105263,0.0125,9,0.000970017096655729
0.913793103448,0.136842105263,0.015,1,0.212708320023884
0.913793103448,0.136842105263,0.02,13,0.000358838128358433
0.913793103448,0.136842105263,0.015,3,-0.0576239952002077
0.913793103448,0.136842105263,0.015,11,0.000326332311690819
0.913793103448,0.136842105263,0.015,5,0.0220476544611973
0.913793103448,0.136842105263,0.015,7,-0.00697476398729222
0.913793103448,0.136842105263,0.015,9,0.000956466416452372
0.913793103448,0.136842105263,0.0175,1,0.212656720758897
0.913793103448,0.136842105263,0.0175,3,-0.0575094866152387
0.913793103448,0.142105263158,0.01,13,0.00045838789729232
0.913793103448,0.136842105263,0.0175,5,0.0219271449308199
0.913793103448,0.136842105263,0.02,1,0.212598408889106
0.913793103448,0.136842105263,0.0175,7,-0.0068995544850954
0.913793103448,0.136842105263,0.02,3,-0.0573785992383515
0.913793103448,0.136842105263,0.02,5,0.0217895134514225
0.913793103448,0.136842105263,0.02,7,-0.00681371882773414
0.913793103448,0.136842105263,0.02,9,0.00091814635407914
0.913793103448,0.142105263158,0.01,9,0.000618856348362478
0.913793103448,0.142105263158,0.01,5,0.0214103017690904
0.913793103448,0.142105263158,0.015,13,0.000443969775248829
0.913793103448,0.142105263158,0.01,11,0.000405869410709364
0.913793103448,0.142105263158,0.01,1,0.212544687350679
0.913793103448,0.142105263158,0.01,3,-0.0571284849912988
0.913793103448,0.142105263158,0.01,7,-0.00641090034216361
0.913793103448,0.142105263158,0.0125,13,0.000451614922505498
0.913793103448,0.142105263158,0.0125,1,0.212507726211762
0.913793103448,0.142105263158,0.0125,3,-0.0570505085653953
0.913793103448,0.142105263158,0.0175,13,0.000498419613625157
0.913793103448,0.142105263158,0.0125,5,0.0213315884587867
0.913793103448,0.142105263158,0.02,11,0.000381336977663923
0.913793103448,0.142105263158,0.02,9,0.000529937174425476
0.913793103448,0.142105263158,0.0125,7,-0.00636684700937171
0.913793103448,0.142105263158,0.0125,11,0.000393535271019495
0.913793103448,0.142105263158,0.0125,9,0.00061564401292698
0.913793103448,0.142105263158,0.015,3,-0.0569544550069062
0.913793103448,0.142105263158,0.02,13,0.000433174465877244
0.913793103448,0.142105263158,0.015,1,0.212463483492931
0.913793103448,0.142105263158,0.015,7,-0.00631064911503508
0.913793103448,0.142105263158,0.015,9,0.000608397610449373
0.913793103448,0.142105263158,0.015,11,0.000380782460433576
0.913793103448,0.142105263158,0.015,5,0.0212336102498559
0.913793103448,0.142105263158,0.0175,5,0.0211182992060636
0.913793103448,0.142105263158,0.0175,1,0.212412419876933
0.913793103448,0.147368421053,0.01,13,0.000528248391074909
0.913793103448,0.142105263158,0.0175,3,-0.056841992039922
0.913793103448,0.142105263158,0.0175,7,-0.0062430733197756
0.913793103448,0.142105263158,0.02,1,0.212354939056311
0.913793103448,0.142105263158,0.02,5,0.0209871638800565
0.913793103448,0.142105263158,0.02,3,-0.0567140180736282
0.913793103448,0.142105263158,0.02,7,-0.00616627621478686
0.913793103448,0.142105263158,0.0175,9,0.000597376325847245
0.913793103448,0.142105263158,0.0175,11,0.000368298787350352
0.913793103448,0.147368421053,0.0125,13,0.000518057653722741
0.913793103448,0.147368421053,0.01,7,-0.00573198964300208
0.913793103448,0.147368421053,0.01,1,0.212286207495792
0.913793103448,0.147368421053,0.015,13,0.000508108551659188
0.913793103448,0.147368421053,0.01,11,0.000452835469677652
0.913793103448,0.147368421053,0.01,9,0.000273408607731146
0.913793103448,0.147368421053,0.01,5,0.0205666885983226
0.913793103448,0.147368421053,0.01,3,-0.0564291224861129
0.913793103448,0.147368421053,0.0125,1,0.21225010896695
0.913793103448,0.147368421053,0.0125,7,-0.00569488829205613
0.913793103448,0.147368421053,0.0125,9,0.000275632565054729
0.913793103448,0.147368421053,0.0125,3,-0.0563536371964432
0.913793103448,0.147368421053,0.0125,5,0.0204931656290484
0.913793103448,0.147368421053,0.0125,11,0.000439185754175463
0.913793103448,0.147368421053,0.02,11,0.000416474497456051
0.913793103448,0.147368421053,0.02,9,0.000220738666075652
0.913793103448,0.147368421053,0.015,3,-0.0562607654830212
0.913793103448,0.147368421053,0.015,7,-0.00564656154790155
0.913793103448,0.147368421053,0.015,9,0.000274516315205615
0.913793103448,0.147368421053,0.015,1,0.212206802587658
0.913793103448,0.147368421053,0.02,13,0.000491450722591805
0.913793103448,0.147368421053,0.015,5,0.0204018045285735
0.913793103448,0.147368421053,0.0175,1,0.21215659875112
0.913793103448,0.147368421053,0.0175,13,0.000495455005478016
0.913793103448,0.147368421053,0.015,11,0.000425434729556946
0.913793103448,0.147368421053,0.0175,3,-0.0561512754803865
0.913793103448,0.152631578947,0.01,13,0.00058885953577624
0.913793103448,0.147368421053,0.0175,9,0.000269732062931683
0.913793103448,0.147368421053,0.0175,5,0.0202924141341417
0.913793103448,0.147368421053,0.0175,7,-0.00558731248569267
0.913793103448,0.147368421053,0.02,1,0.212099603785075
0.913793103448,0.147368421053,0.02,3,-0.0560255409881191
0.913793103448,0.147368421053,0.02,7,-0.00551883798249222
0.913793103448,0.147368421053,0.02,5,0.0201671619600384
0.913793103448,0.147368421053,0.0175,11,0.000412417675781582
0.913793103448,0.152631578947,0.01,3,-0.0557060773665082
0.913793103448,0.152631578947,0.01,1,0.212016015650022
0.913793103448,0.152631578947,0.01,7,-0.00505729757754888
0.913793103448,0.152631578947,0.01,5,0.0197070482647844
0.913793103448,0.152631578947,0.0125,1,0.211980782762989
0.913793103448,0.152631578947,0.015,13,0.000561069962663547
0.913793103448,0.152631578947,0.0125,13,0.000574183408369883
0.913793103448,0.152631578947,0.01,9,-5.38829088795903e-05
0.913793103448,0.152631578947,0.015,1,0.211938229699044
0.913793103448,0.152631578947,0.0125,5,0.0196389990425107
0.913793103448,0.152631578947,0.01,11,0.000487829284444968
0.913793103448,0.152631578947,0.0125,11,0.0004742396305535
0.913793103448,0.152631578947,0.0125,3,-0.0556335421961354
0.913793103448,0.152631578947,0.0125,7,-0.00502687944684273
0.913793103448,0.152631578947,0.0125,9,-4.71201712010841e-05
0.913793103448,0.152631578947,0.015,11,0.00045951988326361
0.913793103448,0.152631578947,0.0175,13,0.000548353677437823
0.913793103448,0.152631578947,0.015,3,-0.0555431971188864
0.913793103448,0.152631578947,0.02,9,-6.87590153102459e-05
0.913793103448,0.152631578947,0.02,11,0.000437504467172018
0.913793103448,0.152631578947,0.015,9,-4.30299066167757e-05
0.913793103448,0.152631578947,0.0175,11,0.000444987929162374
0.913793103448,0.152631578947,0.02,13,0.000536568708000429
0.913793103448,0.152631578947,0.015,5,0.019552663645632
0.913793103448,0.152631578947,0.015,7,-0.00498551476637552
0.913793103448,0.152631578947,0.0175,3,-0.0554354976570081
0.913793103448,0.152631578947,0.0175,7,-0.00493433956746806
0.913793103448,0.152631578947,0.0175,1,0.211888351968267
0.913793103448,0.152631578947,0.0175,5,0.0194493806422075
0.913793103448,0.152631578947,0.0175,9,-4.11866388353566e-05
0.913793103448,0.157894736842,0.01,13,0.000631332936297282
0.913793103448,0.152631578947,0.02,1,0.211832589662924
0.913793103448,0.152631578947,0.02,5,0.0193316712844224
0.913793103448,0.152631578947,0.02,3,-0.0553137652704449
0.913793103448,0.152631578947,0.02,7,-0.00487507409875234
0.913793103448,0.157894736842,0.015,9,-0.000355115551404189
0.913793103448,0.157894736842,0.015,11,0.000486464796605647
0.913793103448,0.157894736842,0.015,13,0.000593472332015432
0.913793103448,0.157894736842,0.01,7,-0.00438818557226015
0.913793103448,0.157894736842,0.0175,11,0.000470469843521645
0.913793103448,0.157894736842,0.0175,13,0.000574715557840427
0.913793103448,0.157894736842,0.01,3,-0.0549601169052283
0.913793103448,0.157894736842,0.01,9,-0.000362717534912027
0.913793103448,0.157894736842,0.01,1,0.211734197668261
0.913793103448,0.157894736842,0.0125,1,0.21169988864074
0.913793103448,0.157894736842,0.0125,7,-0.0043646082940609
0.913793103448,0.157894736842,0.01,5,0.0188327439546575
0.913793103448,0.157894736842,0.01,11,0.000512523882446746
0.913793103448,0.157894736842,0.0125,3,-0.0548904058373625
0.913793103448,0.157894736842,0.02,9,-0.000360546322143299
0.913793103448,0.157894736842,0.02,11,0.000458864679631217
0.913793103448,0.157894736842,0.0125,5,0.0187702320019374
0.913793103448,0.157894736842,0.0125,11,0.000498349298156666
0.913793103448,0.157894736842,0.0125,13,0.000617159919291392
0.913793103448,0.157894736842,0.0125,9,-0.000351097839779986
0.913793103448,0.157894736842,0.015,5,0.0186904476339475
0.913793103448,0.157894736842,0.02,13,0.000565435814385636
0.913793103448,0.157894736842,0.015,1,0.211658400779657
0.913793103448,0.157894736842,0.015,3,-0.054803557972166
0.913793103448,0.157894736842,0.015,7,-0.00433105717000223
0.913793103448,0.157894736842,0.0175,5,0.0185941914205486
0.913793103448,0.163157894737,0.0125,13,0.000645106069816589
0.913793103448,0.157894736842,0.0175,1,0.211609793947904
0.913793103448,0.157894736842,0.0175,3,-0.0546999446247693
0.913793103448,0.157894736842,0.0175,7,-0.00428848674310506
0.913793103448,0.157894736842,0.02,1,0.211554324402422
0.913793103448,0.163157894737,0.01,13,0.000664187062009174
0.913793103448,0.157894736842,0.0175,9,-0.000334182692103413
0.913793103448,0.157894736842,0.02,3,-0.0545801373387318
0.913793103448,0.157894736842,0.02,5,0.0184820695033806
0.913793103448,0.157894736842,0.02,7,-0.00423756593417637
0.913793103448,0.163157894737,0.015,13,0.000628384857867591
0.913793103448,0.163157894737,0.01,1,0.211441081882558
0.913793103448,0.163157894737,0.01,5,0.0179463745081358
0.913793103448,0.163157894737,0.0175,13,0.000607464335778518
0.913793103448,0.163157894737,0.01,3,-0.0541921905223521
0.913793103448,0.163157894737,0.01,7,-0.00372802841518531
0.913793103448,0.163157894737,0.0125,3,-0.0541259234896253
0.913793103448,0.163157894737,0.0125,7,-0.00371137030433974
0.913793103448,0.163157894737,0.0125,5,0.0178898453953318
0.913793103448,0.163157894737,0.01,11,0.000525997780845699
0.913793103448,0.163157894737,0.01,9,-0.000650615397662892
0.913793103448,0.163157894737,0.0125,1,0.211407882239364
0.913793103448,0.163157894737,0.0125,11,0.000512055892111758
0.913793103448,0.163157894737,0.015,1,0.211367147922334
0.913793103448,0.163157894737,0.0125,9,-0.00063474581689149
0.913793103448,0.163157894737,0.015,3,-0.0540418061492114
0.913793103448,0.163157894737,0.02,13,0.000589616845310184
0.913793103448,0.163157894737,0.015,9,-0.000620384798134635
0.913793103448,0.163157894737,0.015,5,0.0178157770638395
0.913793103448,0.163157894737,0.015,11,0.000497360157073847
0.913793103448,0.163157894737,0.015,7,-0.00368508745837022
0.913793103448,0.163157894737,0.0175,3,-0.053941292887571
0.913793103448,0.163157894737,0.0175,5,0.0177260413979503
0.913793103448,0.163157894737,0.0175,1,0.211319413694146
0.913793103448,0.163157894737,0.0175,11,0.000482245814598489
0.913793103448,0.168421052632,0.01,13,0.000683680779835991
0.913793103448,0.163157894737,0.02,11,0.000467365209747494
0.913793103448,0.163157894737,0.0175,7,-0.00365065715060477
0.913793103448,0.168421052632,0.0125,13,0.000663746393779035
0.913793103448,0.163157894737,0.0175,9,-0.00060754450534235
0.913793103448,0.163157894737,0.02,7,-0.00360881439116274
0.913793103448,0.163157894737,0.02,3,-0.0538253732391312
0.913793103448,0.163157894737,0.02,1,0.211264961382994
0.913793103448,0.163157894737,0.02,5,0.0176216626418555
0.913793103448,0.163157894737,0.02,9,-0.000595714724146718
0.913793103448,0.168421052632,0.015,13,0.000671339805732527
0.913793103448,0.168421052632,0.01,3,-0.0534031310761285
0.913793103448,0.168421052632,0.01,1,0.211136693410426
0.913793103448,0.168421052632,0.01,5,0.0170494886227666
0.913793103448,0.168421052632,0.01,7,-0.00307928639023748
0.913793103448,0.168421052632,0.01,11,0.000528969495838448
0.913793103448,0.168421052632,0.01,9,-0.000916332836478441
0.913793103448,0.168421052632,0.0175,13,0.000631063386636315
0.913793103448,0.168421052632,0.0125,3,-0.0533398939468341
0.913793103448,0.168421052632,0.0125,5,0.0169987320614997
0.913793103448,0.168421052632,0.02,9,-0.000839078838152578
0.913793103448,0.168421052632,0.0125,7,-0.00306920345612183
0.913793103448,0.168421052632,0.0125,1,0.211104565482361
0.913793103448,0.168421052632,0.02,11,0.0004286452837544
0.913793103448,0.168421052632,0.0125,11,0.000514897197749918
0.913793103448,0.168421052632,0.015,3,-0.0532590893760318
0.913793103448,0.168421052632,0.015,5,0.0169310753067868
0.913793103448,0.168421052632,0.0125,9,-0.000896197587945008
0.913793103448,0.168421052632,0.015,11,0.000500209756268629
0.913793103448,0.168421052632,0.015,1,0.211064777617183
0.913793103448,0.168421052632,0.02,13,0.00060262039006778
0.913793103448,0.168421052632,0.015,7,-0.0030505243034389
0.913793103448,0.168421052632,0.0175,1,0.211017840609186
0.913793103448,0.168421052632,0.015,9,-0.000877174238013943
0.913793103448,0.168421052632,0.0175,3,-0.0531618896254922
0.913793103448,0.168421052632,0.0175,5,0.0168478167866619
0.913793103448,0.168421052632,0.0175,11,0.000485119047088093
0.913793103448,0.168421052632,0.0175,9,-0.000859354373180383
0.913793103448,0.173684210526,0.01,13,0.000692981784176218
0.913793103448,0.168421052632,0.02,1,0.210964376668718
0.913793103448,0.168421052632,0.0175,7,-0.00302407129623835
0.913793103448,0.168421052632,0.02,3,-0.0530494222918496
0.913793103448,0.173684210526,0.015,11,0.000495966920971214
0.913793103448,0.168421052632,0.02,5,0.016750971192468
0.913793103448,0.173684210526,0.015,13,0.000653442659436042
0.913793103448,0.168421052632,0.02,7,-0.00299111313777558
0.913793103448,0.173684210526,0.01,5,0.0161442833835251
0.913793103448,0.173684210526,0.01,3,-0.0525930286112171
0.913793103448,0.173684210526,0.01,9,-0.00115745024327584
0.913793103448,0.173684210526,0.0125,13,0.000674662012794206
0.913793103448,0.173684210526,0.01,1,0.210821096939243
0.913793103448,0.173684210526,0.01,7,-0.00244482124384186
0.913793103448,0.173684210526,0.0175,13,0.000627048310365398
0.913793103448,0.173684210526,0.01,11,0.000520664663179467
0.913793103448,0.173684210526,0.0175,11,0.000478179273945166
0.913793103448,0.173684210526,0.0125,5,0.0160994827426486
0.913793103448,0.173684210526,0.0125,3,-0.0525331967815724
0.913793103448,0.173684210526,0.0125,1,0.210789833002118
0.913793103448,0.173684210526,0.0125,7,-0.00244113942354648
0.913793103448,0.173684210526,0.0125,11,0.000507251163363584
0.913793103448,0.173684210526,0.0125,9,-0.0011339421929698
0.913793103448,0.173684210526,0.02,13,0.000606718287382912
0.913793103448,0.173684210526,0.015,1,0.210751039105981
0.913793103448,0.173684210526,0.015,9,-0.00111081221348875
0.913793103448,0.173684210526,0.02,11,0.000465916614835067
0.913793103448,0.173684210526,0.015,3,-0.0524555909337406
0.913793103448,0.173684210526,0.015,7,-0.00242966590736374
0.913793103448,0.173684210526,0.015,5,0.0160381720250166
0.913793103448,0.173684210526,0.0175,3,-0.0523618993218953
0.913793103448,0.173684210526,0.0175,1,0.21070521116228
0.913793103448,0.173684210526,0.0175,9,-0.00108836767364045
0.913793103448,0.173684210526,0.0175,5,0.0159617612186729
0.913793103448,0.173684210526,0.02,9,-0.00106634315222395
0.913793103448,0.178947368421,0.01,13,0.000690606174361117
0.913793103448,0.173684210526,0.0175,7,-0.00241124431724362
0.913793103448,0.173684210526,0.02,3,-0.0522522390878791
0.913793103448,0.173684210526,0.02,1,0.210652389168784
0.913793103448,0.173684210526,0.02,7,-0.00238630893674642
0.913793103448,0.173684210526,0.02,5,0.0158712317305973
0.913793103448,0.178947368421,0.01,11,0.000502135866026882
0.913793103448,0.178947368421,0.01,7,-0.00182733517913635
0.913793103448,0.178947368421,0.01,3,-0.0517633900324637
0.913793103448,0.178947368421,0.015,13,0.000649121466479144
0.913793103448,0.178947368421,0.01,9,-0.00137342634222814
0.913793103448,0.178947368421,0.01,5,0.015233081448706
0.913793103448,0.178947368421,0.01,1,0.210494626450162
0.913793103448,0.178947368421,0.0125,5,0.0151939371704004
0.913793103448,0.178947368421,0.0125,1,0.210464402630307
0.913793103448,0.178947368421,0.0125,3,-0.0517067472308494
0.913793103448,0.178947368421,0.0125,9,-0.00134673670919311
0.913793103448,0.178947368421,0.0125,11,0.000489296334488256
0.913793103448,0.178947368421,0.0125,7,-0.00182981283166161
0.913793103448,0.178947368421,0.02,9,-0.00128705985715827
0.913793103448,0.178947368421,0.02,11,0.000453529302566185
0.913793103448,0.178947368421,0.015,3,-0.0516326476149116
0.913793103448,0.178947368421,0.0125,13,0.000671337913193134
0.913793103448,0.178947368421,0.015,1,0.210426564282325
0.913793103448,0.178947368421,0.02,13,0.000605162292285749
0.913793103448,0.178947368421,0.015,7,-0.00182523113651221
0.913793103448,0.178947368421,0.0175,13,0.0006272189964074
0.913793103448,0.178947368421,0.015,9,-0.00131981963291011
0.913793103448,0.178947368421,0.0175,3,-0.0515422778040553
0.913793103448,0.178947368421,0.015,5,0.0151388720731691
0.913793103448,0.178947368421,0.015,11,0.000475763061704101
0.913793103448,0.178947368421,0.0175,5,0.0150693838008395
0.913793103448,0.178947368421,0.0175,1,0.210381659865701
0.913793103448,0.178947368421,0.0175,7,-0.00181465516235291
0.913793103448,0.184210526316,0.01,13,0.000677194228770135
0.913793103448,0.178947368421,0.02,1,0.210329583690443
0.913793103448,0.178947368421,0.02,3,-0.0514361212769245
0.913793103448,0.178947368421,0.0175,9,-0.00129291971094431
0.913793103448,0.178947368421,0.0175,11,0.00046163597240232
0.913793103448,0.178947368421,0.02,7,-0.00179772680936994
0.913793103448,0.178947368421,0.02,5,0.0149860362778635
0.913793103448,0.184210526316,0.0125,13,0.000658035789745755
0.913793103448,0.184210526316,0.01,1,0.210157133129336
0.913793103448,0.184210526316,0.015,13,0.000634196124505104
0.913793103448,0.184210526316,0.01,3,-0.0509147131785504
0.913793103448,0.184210526316,0.01,7,-0.00122884100051149
0.913793103448,0.184210526316,0.0125,3,-0.0508618101814827
0.913793103448,0.184210526316,0.01,5,0.0143178213676044
0.913793103448,0.184210526316,0.01,11,0.000473268891939085
0.913793103448,0.184210526316,0.01,9,-0.00156302076867293
0.913793103448,0.184210526316,0.0125,5,0.0142846544552659
0.913793103448,0.184210526316,0.0125,1,0.210128180927619
0.913793103448,0.184210526316,0.0125,7,-0.00123755231238434
0.913793103448,0.184210526316,0.015,1,0.210091236833455
0.913793103448,0.184210526316,0.015,3,-0.0507907371371486
0.913793103448,0.184210526316,0.0125,11,0.000461654732607757
0.913793103448,0.184210526316,0.0125,9,-0.00153353257485248
0.913793103448,0.184210526316,0.0175,13,0.000611805739192809
0.913793103448,0.184210526316,0.02,11,0.000420513108692635
0.913793103448,0.184210526316,0.015,7,-0.00123948538694426
0.913793103448,0.184210526316,0.02,13,0.000587263414658086
0.913793103448,0.184210526316,0.015,5,0.0142355707138193
0.913793103448,0.184210526316,0.015,9,-0.00150364498460878
0.913793103448,0.184210526316,0.015,11,0.000449137875096959
0.913793103448,0.184210526316,0.0175,3,-0.0507036938826439
0.913793103448,0.184210526316,0.0175,5,0.0141726705987558
0.913793103448,0.189473684211,0.01,13,0.000652745812968976
0.913793103448,0.184210526316,0.0175,9,-0.00147326383652858
0.913793103448,0.184210526316,0.0175,7,-0.0012359489178116
0.913793103448,0.184210526316,0.0175,1,0.210047165625099
0.913793103448,0.184210526316,0.0175,11,0.000435909012209727
0.913793103448,0.184210526316,0.02,7,-0.00122725260168174
0.913793103448,0.184210526316,0.02,1,0.209995843357287
0.913793103448,0.184210526316,0.02,5,0.0140962600289292
0.913793103448,0.184210526316,0.02,3,-0.050600691651216
0.913793103448,0.184210526316,0.02,9,-0.00144251590132387
0.913793103448,0.189473684211,0.01,1,0.209809076832987
0.913793103448,0.189473684211,0.01,9,-0.00172547303331287
0.913793103448,0.189473684211,0.01,11,0.000435249937313145
0.913793103448,0.189473684211,0.01,5,0.0134004223682913
0.913793103448,0.189473684211,0.01,3,-0.0500480191179572
0.913793103448,0.189473684211,0.015,13,0.000610324736534262
0.913793103448,0.189473684211,0.0125,13,0.000633670447664832
0.913793103448,0.189473684211,0.0125,7,-0.000665820909735888
0.913793103448,0.189473684211,0.0125,5,0.0133724461724605
0.913793103448,0.189473684211,0.01,7,-0.000651908865086002
0.913793103448,0.189473684211,0.0125,9,-0.00169390139466999
0.913793103448,0.189473684211,0.0125,3,-0.0499978707298593
0.913793103448,0.189473684211,0.0125,1,0.209780890046701
0.913793103448,0.189473684211,0.0125,11,0.000425040110224634
0.913793103448,0.189473684211,0.0175,13,0.000586471464222726
0.913793103448,0.189473684211,0.015,3,-0.0499305108953678
0.913793103448,0.189473684211,0.015,11,0.000413480054951853
0.913793103448,0.189473684211,0.015,1,0.209744972358544
0.913793103448,0.189473684211,0.015,5,0.0133299282381638
0.913793103448,0.189473684211,0.02,11,0.000389822921598679
0.913793103448,0.189473684211,0.015,7,-0.000674375482835137
0.913793103448,0.189473684211,0.015,9,-0.00166118518512988
0.913793103448,0.189473684211,0.02,13,0.000562324548932739
0.913793103448,0.189473684211,0.0175,3,-0.0498469344020465
0.913793103448,0.189473684211,0.0175,1,0.209701848457716
0.913793103448,0.189473684211,0.0175,7,-0.000677917862713198
0.913793103448,0.189473684211,0.0175,11,0.000401652303347827
0.913793103448,0.189473684211,0.0175,5,0.0132735631328857
0.913793103448,0.189473684211,0.02,1,0.209651591674933
0.913793103448,0.194736842105,0.01,13,0.000620796258024206
0.913793103448,0.189473684211,0.0175,9,-0.00162783774482335
0.913793103448,0.189473684211,0.02,9,-0.0015937324612026
0.913793103448,0.189473684211,0.02,5,0.013204388026979
0.913793103448,0.189473684211,0.02,3,-0.0497477934149889
0.913793103448,0.194736842105,0.0125,13,0.000599071568343397
0.913793103448,0.189473684211,0.02,7,-0.000676646240438904
0.913793103448,0.194736842105,0.01,3,-0.0491637011773976
0.913793103448,0.194736842105,0.01,5,0.0124826106729732
0.913793103448,0.194736842105,0.01,9,-0.00186048199553857
0.913793103448,0.194736842105,0.01,1,0.209450202800349
0.913793103448,0.194736842105,0.01,7,-9.83597988142299e-05
0.913793103448,0.194736842105,0.01,11,0.0003889212950752
0.913793103448,0.194736842105,0.0125,1,0.209423139763362
0.913793103448,0.194736842105,0.015,13,0.00057868632468929
0.913793103448,0.194736842105,0.0125,3,-0.0491169139867674
0.913793103448,0.194736842105,0.0125,5,0.0124603846957156
0.913793103448,0.194736842105,0.0125,7,-0.000117559412299946
0.913793103448,0.194736842105,0.0125,9,-0.00182740967255434
0.913793103448,0.194736842105,0.0125,11,0.000380067332921788
0.913793103448,0.194736842105,0.0175,13,0.000555444991797009
0.913793103448,0.194736842105,0.015,1,0.209388360693388
0.913793103448,0.194736842105,0.015,7,-0.000131737929310019
0.913793103448,0.194736842105,0.015,3,-0.0490531392084298
0.913793103448,0.194736842105,0.015,5,0.0124237275568617
0.913793103448,0.194736842105,0.02,13,0.000528012232969639
0.913793103448,0.194736842105,0.015,11,0.00037041067376877
0.913793103448,0.194736842105,0.02,11,0.000347654907561779
0.913793103448,0.194736842105,0.0175,1,0.20934603192555
0.913793103448,0.194736842105,0.015,9,-0.00179281992103616
0.913793103448,0.194736842105,0.0175,5,0.0123739160330738
0.913793103448,0.194736842105,0.0175,7,-0.00014205222777571
0.913793103448,0.194736842105,0.0175,9,-0.00175684231842148
0.913793103448,0.194736842105,0.0175,3,-0.0489730136733427
0.913793103448,0.194736842105,0.0175,11,0.00035967344052817
0.913793103448,0.2,0.01,13,0.000578299497529252
0.913793103448,0.194736842105,0.02,7,-0.00014822038191812
0.913793103448,0.194736842105,0.02,3,-0.0488774298364894
0.913793103448,0.194736842105,0.02,1,0.209296721091143
0.913793103448,0.2,0.0125,13,0.00055957861000287
0.913793103448,0.194736842105,0.02,9,-0.00172011348974385
0.913793103448,0.194736842105,0.02,5,0.0123120460019631
0.913793103448,0.2,0.015,13,0.000537189956046867
0.913793103448,0.2,0.01,3,-0.0482631738989554
0.913793103448,0.2,0.01,9,-0.00196786811425291
0.913793103448,0.2,0.01,1,0.209081051596064
0.913793103448,0.2,0.01,7,0.000429866613326171
0.913793103448,0.2,0.01,11,0.000335247150025786
0.913793103448,0.2,0.0125,3,-0.0482203662438288
0.913793103448,0.2,0.01,5,0.0115669060990326
0.913793103448,0.2,0.0125,7,0.000405523527918787
0.913793103448,0.2,0.0175,13,0.000514019116717182
0.913793103448,0.2,0.0125,1,0.209055275119271
0.913793103448,0.2,0.0125,9,-0.00193350565138048
0.913793103448,0.2,0.015,1,0.209021544533333
0.913793103448,0.2,0.0125,5,0.0115506483674113
0.913793103448,0.2,0.015,9,-0.00189746503350711
0.913793103448,0.2,0.0125,11,0.000328138695703204
0.931034482759,0.1,0.01,7,-0.0139866025676572
0.913793103448,0.2,0.02,13,0.00049239271700537
0.913793103448,0.2,0.015,5,0.011520320732656
0.913793103448,0.2,0.015,3,-0.0481602169245731
0.913793103448,0.2,0.015,11,0.000320144311128769
0.931034482759,0.1,0.01,5,0.0292842466997824
0.913793103448,0.2,0.02,11,0.000301678697898197
0.913793103448,0.2,0.015,7,0.000385630347714792
0.913793103448,0.2,0.0175,1,0.208980493584801
0.913793103448,0.2,0.0175,3,-0.0480839115002339
0.931034482759,0.1,0.0125,5,0.0291638328383993
0.913793103448,0.2,0.0175,9,-0.00185990703462285
0.913793103448,0.2,0.0175,7,0.000369195670334618
0.931034482759,0.1,0.0125,7,-0.0138990977040507
0.913793103448,0.2,0.0175,11,0.000311316455383306
0.913793103448,0.2,0.02,3,-0.0479920646336375
0.913793103448,0.2,0.0175,5,0.011477440946414
0.931034482759,0.1,0.015,5,0.029018854227081
0.913793103448,0.2,0.02,1,0.208931985558519
0.931034482759,0.1,0.015,7,-0.0137475023448957
0.913793103448,0.2,0.02,5,0.0114223585625668
0.913793103448,0.2,0.02,7,0.00035608358743638
0.931034482759,0.1,0.0125,13,0.00011422722866049
0.931034482759,0.1,0.0175,5,0.0288298679586046
0.931034482759,0.1,0.0175,7,-0.0135711587243884
0.913793103448,0.2,0.02,9,-0.00182092651212375
0.931034482759,0.1,0.0175,13,9.83216359676965e-05
0.931034482759,0.1,0.02,7,-0.0133825499040377
0.931034482759,0.1,0.02,5,0.0286245337390224
0.931034482759,0.1,0.01,1,0.210842598648849
0.931034482759,0.1,0.01,3,-0.0624228591181442
0.931034482759,0.1,0.02,13,8.86920211274642e-05
0.931034482759,0.1,0.01,9,0.00587577811705094
0.931034482759,0.1,0.01,11,-0.00174635689128597
0.931034482759,0.1,0.0125,3,-0.0623239799015095
0.931034482759,0.105263157895,0.01,7,-0.0131991441331254
0.931034482759,0.105263157895,0.01,5,0.0285401627256861
0.931034482759,0.1,0.0125,9,0.00579086196273935
0.931034482759,0.1,0.01,13,0.000119518996866237
0.931034482759,0.1,0.0125,1,0.210799246788678
0.931034482759,0.105263157895,0.01,13,-4.1498540159008e-05
0.931034482759,0.1,0.0175,9,0.00558028414719618
